EvID,PaperID,Vote,v_5,v_6,v_6_coded,v_5_6_merged,v_11,v_11_coded,v_12,v_14,v_15,v_16,v_16_coded,v_15_16_merged,v_19,v_19_coded,v_124,v_118,v_119,v_120,v_121
117,146,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
117,172,Unimportant,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
117,182,Unimportant,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
117,186,Unimportant,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
117,287,Unwise,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
117,340,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
117,342,Unimportant,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
117,344,Essential,Architect,NotAnswered,NotAnswered,Architect,3,3.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Mixed,Multiple Sectors,Germany,not quoted,quoted,quoted,not quoted
118,39,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,84,Worthwhile,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,130,Worthwhile,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,162,Worthwhile,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,164,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,179,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,201,Essential,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,202,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,278,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,319,Worthwhile,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,351,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,382,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,391,Worthwhile,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,408,Unimportant,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
118,424,Worthwhile,Other (please specify),Line manager for a team of product owners and system engineers,Manager,Manager,"1 year as a line manager, 5 years in a system role in agile development work",6.0,No,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Telecommunications,ICT,Sweden,not quoted,quoted,not quoted,not quoted
119,46,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,81,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,105,Unwise,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,202,Unwise,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,234,Unwise,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,253,Unwise,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,295,Unwise,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,309,Unwise,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,374,Unimportant,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,392,Essential,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,398,Unimportant,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,400,Unimportant,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,418,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
119,425,Unwise,Architect,NotAnswered,NotAnswered,Architect,10 years,10.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Tourism,Tourism,Spain,quoted,not quoted,not quoted,not quoted
120,11,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,36,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,42,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,87,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,120,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,127,Unwise,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,156,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,219,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,255,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,294,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,322,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,323,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,327,Essential,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,355,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
120,358,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,25,25.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,Government,Public Sector,Brazil,quoted,not quoted,not quoted,not quoted
121,143,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,144,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,160,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,178,Essential,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,197,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,199,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,222,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,224,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,236,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,283,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,285,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,390,Essential,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,397,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,402,Essential,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
121,422,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,20,20.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,telecommunications and insurance,Multiple Sectors,Brazil,not quoted,quoted,not quoted,not quoted
122,6,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,7,Essential,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,10,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,28,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,45,Essential,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,91,Essential,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,265,Essential,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,309,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,391,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,392,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,398,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
122,416,Worthwhile,Developer,NotAnswered,NotAnswered,Developer,10,10.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunications,ICT,Brazil,not quoted,quoted,quoted,not quoted
123,21,Worthwhile,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,28,Worthwhile,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,45,Essential,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,141,Unimportant,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,166,Unimportant,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,203,Unimportant,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,219,Unwise,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,257,Essential,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,299,Essential,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,322,Worthwhile,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,334,Unimportant,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,358,Unimportant,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,364,Essential,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,373,Unimportant,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
123,375,Unwise,Business Analyst,NotAnswered,NotAnswered,Business Analyst,37,37.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Information security/cyber,ICT,United Kingdom,quoted,not quoted,not quoted,not quoted
124,23,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,4,4.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,e-commerce - retail,E-Commerce,Italy,not quoted,quoted,quoted,not quoted
124,57,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,4,4.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,e-commerce - retail,E-Commerce,Italy,not quoted,quoted,quoted,not quoted
124,105,Essential,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,4,4.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,e-commerce - retail,E-Commerce,Italy,not quoted,quoted,quoted,not quoted
124,150,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,4,4.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,e-commerce - retail,E-Commerce,Italy,not quoted,quoted,quoted,not quoted
124,194,Essential,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,4,4.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,e-commerce - retail,E-Commerce,Italy,not quoted,quoted,quoted,not quoted
124,201,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,4,4.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,e-commerce - retail,E-Commerce,Italy,not quoted,quoted,quoted,not quoted
124,260,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,4,4.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,e-commerce - retail,E-Commerce,Italy,not quoted,quoted,quoted,not quoted
125,20,Unwise,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,27,Essential,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,52,Worthwhile,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,87,Unwise,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,102,Essential,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,104,Worthwhile,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,142,Worthwhile,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,193,Unimportant,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,216,Worthwhile,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
125,226,Unwise,Other (please specify),CTO,Manager,Manager,1,1.0,Yes,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Ecommerce,E-Commerce,Brazil,quoted,quoted,not quoted,not quoted
